,balance_of_Token_A,balance_of_Token_B,weight_of_token_A,weight_of_token_B,swap_fee,amount_token_B,price_of_token_B,simulation,subset,run,substep,timestep,par_weight_token_B
0,100,100,0.5,0.5,0,1,1,0,0,1,0,0,0.5
1,99.00990099,101,0.5,0.5,0,1,1,0,0,1,1,1,0.5
2,98.01980198,102,0.5,0.5,0,1,1,0,0,1,1,2,0.5
3,97.02970297,103,0.5,0.5,0,1,1,0,0,1,1,3,0.5
4,96.03960396,104,0.5,0.5,0,1,1,0,0,1,1,4,0.5
5,95.04950495,105,0.5,0.5,0,1,1,0,0,1,1,5,0.5
6,94.05940594,106,0.5,0.5,0,1,1,0,0,1,1,6,0.5
7,93.06930693,107,0.5,0.5,0,1,1,0,0,1,1,7,0.5
8,92.07920792,108,0.5,0.5,0,1,1,0,0,1,1,8,0.5
9,91.08910891,109,0.5,0.5,0,1,1,0,0,1,1,9,0.5
10,90.0990099,110,0.5,0.5,0,1,1,0,0,1,1,10,0.5
11,89.10891089,111,0.5,0.5,0,1,1,0,0,1,1,11,0.5
12,88.11881188,112,0.5,0.5,0,1,1,0,0,1,1,12,0.5
13,87.12871287,113,0.5,0.5,0,1,1,0,0,1,1,13,0.5
14,86.13861386,114,0.5,0.5,0,1,1,0,0,1,1,14,0.5
15,85.14851485,115,0.5,0.5,0,1,1,0,0,1,1,15,0.5
16,84.15841584,116,0.5,0.5,0,1,1,0,0,1,1,16,0.5
17,83.16831683,117,0.5,0.5,0,1,1,0,0,1,1,17,0.5
18,82.17821782,118,0.5,0.5,0,1,1,0,0,1,1,18,0.5
19,81.18811881,119,0.5,0.5,0,1,1,0,0,1,1,19,0.5
20,80.1980198,120,0.5,0.5,0,1,1,0,0,1,1,20,0.5
21,79.20792079,121,0.5,0.5,0,1,1,0,0,1,1,21,0.5
22,78.21782178,122,0.5,0.5,0,1,1,0,0,1,1,22,0.5
23,77.22772277,123,0.5,0.5,0,1,1,0,0,1,1,23,0.5
24,76.23762376,124,0.5,0.5,0,1,1,0,0,1,1,24,0.5
25,75.24752475,125,0.5,0.5,0,1,1,0,0,1,1,25,0.5
26,74.25742574,126,0.5,0.5,0,1,1,0,0,1,1,26,0.5
27,73.26732673,127,0.5,0.5,0,1,1,0,0,1,1,27,0.5
28,72.27722772,128,0.5,0.5,0,1,1,0,0,1,1,28,0.5
29,71.28712871,129,0.5,0.5,0,1,1,0,0,1,1,29,0.5
30,70.2970297,130,0.5,0.5,0,1,1,0,0,1,1,30,0.5
31,69.30693069,131,0.5,0.5,0,1,1,0,0,1,1,31,0.5
32,68.31683168,132,0.5,0.5,0,1,1,0,0,1,1,32,0.5
33,67.32673267,133,0.5,0.5,0,1,1,0,0,1,1,33,0.5
34,66.33663366,134,0.5,0.5,0,1,1,0,0,1,1,34,0.5
35,65.34653465,135,0.5,0.5,0,1,1,0,0,1,1,35,0.5
36,64.35643564,136,0.5,0.5,0,1,1,0,0,1,1,36,0.5
37,63.36633663,137,0.5,0.5,0,1,1,0,0,1,1,37,0.5
38,62.37623762,138,0.5,0.5,0,1,1,0,0,1,1,38,0.5
39,61.38613861,139,0.5,0.5,0,1,1,0,0,1,1,39,0.5
40,60.3960396,140,0.5,0.5,0,1,1,0,0,1,1,40,0.5
41,59.40594059,141,0.5,0.5,0,1,1,0,0,1,1,41,0.5
42,58.41584158,142,0.5,0.5,0,1,1,0,0,1,1,42,0.5
43,57.42574257,143,0.5,0.5,0,1,1,0,0,1,1,43,0.5
44,56.43564356,144,0.5,0.5,0,1,1,0,0,1,1,44,0.5
45,55.44554455,145,0.5,0.5,0,1,1,0,0,1,1,45,0.5
46,54.45544554,146,0.5,0.5,0,1,1,0,0,1,1,46,0.5
47,53.46534653,147,0.5,0.5,0,1,1,0,0,1,1,47,0.5
48,52.47524752,148,0.5,0.5,0,1,1,0,0,1,1,48,0.5
49,51.48514851,149,0.5,0.5,0,1,1,0,0,1,1,49,0.5
50,50.4950495,150,0.5,0.5,0,1,1,0,0,1,1,50,0.5
51,49.5049505,151,0.5,0.5,0,1,1,0,0,1,1,51,0.5
52,48.51485149,152,0.5,0.5,0,1,1,0,0,1,1,52,0.5
53,47.52475248,153,0.5,0.5,0,1,1,0,0,1,1,53,0.5
54,46.53465347,154,0.5,0.5,0,1,1,0,0,1,1,54,0.5
55,45.54455446,155,0.5,0.5,0,1,1,0,0,1,1,55,0.5
56,44.55445545,156,0.5,0.5,0,1,1,0,0,1,1,56,0.5
57,43.56435644,157,0.5,0.5,0,1,1,0,0,1,1,57,0.5
58,42.57425743,158,0.5,0.5,0,1,1,0,0,1,1,58,0.5
59,41.58415842,159,0.5,0.5,0,1,1,0,0,1,1,59,0.5
60,40.59405941,160,0.5,0.5,0,1,1,0,0,1,1,60,0.5
61,39.6039604,161,0.5,0.5,0,1,1,0,0,1,1,61,0.5
62,38.61386139,162,0.5,0.5,0,1,1,0,0,1,1,62,0.5
63,37.62376238,163,0.5,0.5,0,1,1,0,0,1,1,63,0.5
64,36.63366337,164,0.5,0.5,0,1,1,0,0,1,1,64,0.5
65,35.64356436,165,0.5,0.5,0,1,1,0,0,1,1,65,0.5
66,34.65346535,166,0.5,0.5,0,1,1,0,0,1,1,66,0.5
67,33.66336634,167,0.5,0.5,0,1,1,0,0,1,1,67,0.5
68,32.67326733,168,0.5,0.5,0,1,1,0,0,1,1,68,0.5
69,31.68316832,169,0.5,0.5,0,1,1,0,0,1,1,69,0.5
70,30.69306931,170,0.5,0.5,0,1,1,0,0,1,1,70,0.5
71,29.7029703,171,0.5,0.5,0,1,1,0,0,1,1,71,0.5
72,28.71287129,172,0.5,0.5,0,1,1,0,0,1,1,72,0.5
73,27.72277228,173,0.5,0.5,0,1,1,0,0,1,1,73,0.5
74,26.73267327,174,0.5,0.5,0,1,1,0,0,1,1,74,0.5
75,25.74257426,175,0.5,0.5,0,1,1,0,0,1,1,75,0.5
76,24.75247525,176,0.5,0.5,0,1,1,0,0,1,1,76,0.5
77,23.76237624,177,0.5,0.5,0,1,1,0,0,1,1,77,0.5
78,22.77227723,178,0.5,0.5,0,1,1,0,0,1,1,78,0.5
79,21.78217822,179,0.5,0.5,0,1,1,0,0,1,1,79,0.5
80,20.79207921,180,0.5,0.5,0,1,1,0,0,1,1,80,0.5
81,19.8019802,181,0.5,0.5,0,1,1,0,0,1,1,81,0.5
82,18.81188119,182,0.5,0.5,0,1,1,0,0,1,1,82,0.5
83,17.82178218,183,0.5,0.5,0,1,1,0,0,1,1,83,0.5
84,16.83168317,184,0.5,0.5,0,1,1,0,0,1,1,84,0.5
85,15.84158416,185,0.5,0.5,0,1,1,0,0,1,1,85,0.5
86,14.85148515,186,0.5,0.5,0,1,1,0,0,1,1,86,0.5
87,13.86138614,187,0.5,0.5,0,1,1,0,0,1,1,87,0.5
88,12.87128713,188,0.5,0.5,0,1,1,0,0,1,1,88,0.5
89,11.88118812,189,0.5,0.5,0,1,1,0,0,1,1,89,0.5
90,10.89108911,190,0.5,0.5,0,1,1,0,0,1,1,90,0.5
91,9.900990099,191,0.5,0.5,0,1,1,0,0,1,1,91,0.5
92,8.910891089,192,0.5,0.5,0,1,1,0,0,1,1,92,0.5
93,7.920792079,193,0.5,0.5,0,1,1,0,0,1,1,93,0.5
94,6.930693069,194,0.5,0.5,0,1,1,0,0,1,1,94,0.5
95,5.940594059,195,0.5,0.5,0,1,1,0,0,1,1,95,0.5
96,4.95049505,196,0.5,0.5,0,1,1,0,0,1,1,96,0.5
97,3.96039604,197,0.5,0.5,0,1,1,0,0,1,1,97,0.5
98,2.97029703,198,0.5,0.5,0,1,1,0,0,1,1,98,0.5
99,1.98019802,199,0.5,0.5,0,1,1,0,0,1,1,99,0.5
100,0.9900990099,200,0.5,0.5,0,1,1,0,0,1,1,100,0.5
101,100,100,0.5,0.5,0,1,1,0,1,0,0,0,0.5544444444
102,98.90268379,101,0.5,0.5,0,1,1,0,1,0,1,1,0.5544444444
103,97.80536758,102,0.5,0.5,0,1,1,0,1,0,1,2,0.5544444444
104,96.70805137,103,0.5,0.5,0,1,1,0,1,0,1,3,0.5544444444
105,95.61073516,104,0.5,0.5,0,1,1,0,1,0,1,4,0.5544444444
106,94.51341895,105,0.5,0.5,0,1,1,0,1,0,1,5,0.5544444444
107,93.41610274,106,0.5,0.5,0,1,1,0,1,0,1,6,0.5544444444
108,92.31878653,107,0.5,0.5,0,1,1,0,1,0,1,7,0.5544444444
109,91.22147032,108,0.5,0.5,0,1,1,0,1,0,1,8,0.5544444444
110,90.12415411,109,0.5,0.5,0,1,1,0,1,0,1,9,0.5544444444
111,89.0268379,110,0.5,0.5,0,1,1,0,1,0,1,10,0.5544444444
112,87.92952169,111,0.5,0.5,0,1,1,0,1,0,1,11,0.5544444444
113,86.83220548,112,0.5,0.5,0,1,1,0,1,0,1,12,0.5544444444
114,85.73488927,113,0.5,0.5,0,1,1,0,1,0,1,13,0.5544444444
115,84.63757306,114,0.5,0.5,0,1,1,0,1,0,1,14,0.5544444444
116,83.54025685,115,0.5,0.5,0,1,1,0,1,0,1,15,0.5544444444
117,82.44294065,116,0.5,0.5,0,1,1,0,1,0,1,16,0.5544444444
118,81.34562444,117,0.5,0.5,0,1,1,0,1,0,1,17,0.5544444444
119,80.24830823,118,0.5,0.5,0,1,1,0,1,0,1,18,0.5544444444
120,79.15099202,119,0.5,0.5,0,1,1,0,1,0,1,19,0.5544444444
121,78.05367581,120,0.5,0.5,0,1,1,0,1,0,1,20,0.5544444444
122,76.9563596,121,0.5,0.5,0,1,1,0,1,0,1,21,0.5544444444
123,75.85904339,122,0.5,0.5,0,1,1,0,1,0,1,22,0.5544444444
124,74.76172718,123,0.5,0.5,0,1,1,0,1,0,1,23,0.5544444444
125,73.66441097,124,0.5,0.5,0,1,1,0,1,0,1,24,0.5544444444
126,72.56709476,125,0.5,0.5,0,1,1,0,1,0,1,25,0.5544444444
127,71.46977855,126,0.5,0.5,0,1,1,0,1,0,1,26,0.5544444444
128,70.37246234,127,0.5,0.5,0,1,1,0,1,0,1,27,0.5544444444
129,69.27514613,128,0.5,0.5,0,1,1,0,1,0,1,28,0.5544444444
130,68.17782992,129,0.5,0.5,0,1,1,0,1,0,1,29,0.5544444444
131,67.08051371,130,0.5,0.5,0,1,1,0,1,0,1,30,0.5544444444
132,65.9831975,131,0.5,0.5,0,1,1,0,1,0,1,31,0.5544444444
133,64.88588129,132,0.5,0.5,0,1,1,0,1,0,1,32,0.5544444444
134,63.78856508,133,0.5,0.5,0,1,1,0,1,0,1,33,0.5544444444
135,62.69124887,134,0.5,0.5,0,1,1,0,1,0,1,34,0.5544444444
136,61.59393266,135,0.5,0.5,0,1,1,0,1,0,1,35,0.5544444444
137,60.49661645,136,0.5,0.5,0,1,1,0,1,0,1,36,0.5544444444
138,59.39930024,137,0.5,0.5,0,1,1,0,1,0,1,37,0.5544444444
139,58.30198403,138,0.5,0.5,0,1,1,0,1,0,1,38,0.5544444444
140,57.20466782,139,0.5,0.5,0,1,1,0,1,0,1,39,0.5544444444
141,56.10735161,140,0.5,0.5,0,1,1,0,1,0,1,40,0.5544444444
142,55.0100354,141,0.5,0.5,0,1,1,0,1,0,1,41,0.5544444444
143,53.91271919,142,0.5,0.5,0,1,1,0,1,0,1,42,0.5544444444
144,52.81540298,143,0.5,0.5,0,1,1,0,1,0,1,43,0.5544444444
145,51.71808677,144,0.5,0.5,0,1,1,0,1,0,1,44,0.5544444444
146,50.62077056,145,0.5,0.5,0,1,1,0,1,0,1,45,0.5544444444
147,49.52345436,146,0.5,0.5,0,1,1,0,1,0,1,46,0.5544444444
148,48.42613815,147,0.5,0.5,0,1,1,0,1,0,1,47,0.5544444444
149,47.32882194,148,0.5,0.5,0,1,1,0,1,0,1,48,0.5544444444
150,46.23150573,149,0.5,0.5,0,1,1,0,1,0,1,49,0.5544444444
151,45.13418952,150,0.5,0.5,0,1,1,0,1,0,1,50,0.5544444444
152,44.03687331,151,0.5,0.5,0,1,1,0,1,0,1,51,0.5544444444
153,42.9395571,152,0.5,0.5,0,1,1,0,1,0,1,52,0.5544444444
154,41.84224089,153,0.5,0.5,0,1,1,0,1,0,1,53,0.5544444444
155,40.74492468,154,0.5,0.5,0,1,1,0,1,0,1,54,0.5544444444
156,39.64760847,155,0.5,0.5,0,1,1,0,1,0,1,55,0.5544444444
157,38.55029226,156,0.5,0.5,0,1,1,0,1,0,1,56,0.5544444444
158,37.45297605,157,0.5,0.5,0,1,1,0,1,0,1,57,0.5544444444
159,36.35565984,158,0.5,0.5,0,1,1,0,1,0,1,58,0.5544444444
160,35.25834363,159,0.5,0.5,0,1,1,0,1,0,1,59,0.5544444444
161,34.16102742,160,0.5,0.5,0,1,1,0,1,0,1,60,0.5544444444
162,33.06371121,161,0.5,0.5,0,1,1,0,1,0,1,61,0.5544444444
163,31.966395,162,0.5,0.5,0,1,1,0,1,0,1,62,0.5544444444
164,30.86907879,163,0.5,0.5,0,1,1,0,1,0,1,63,0.5544444444
165,29.77176258,164,0.5,0.5,0,1,1,0,1,0,1,64,0.5544444444
166,28.67444637,165,0.5,0.5,0,1,1,0,1,0,1,65,0.5544444444
167,27.57713016,166,0.5,0.5,0,1,1,0,1,0,1,66,0.5544444444
168,26.47981395,167,0.5,0.5,0,1,1,0,1,0,1,67,0.5544444444
169,25.38249774,168,0.5,0.5,0,1,1,0,1,0,1,68,0.5544444444
170,24.28518153,169,0.5,0.5,0,1,1,0,1,0,1,69,0.5544444444
171,23.18786532,170,0.5,0.5,0,1,1,0,1,0,1,70,0.5544444444
172,22.09054911,171,0.5,0.5,0,1,1,0,1,0,1,71,0.5544444444
173,20.9932329,172,0.5,0.5,0,1,1,0,1,0,1,72,0.5544444444
174,19.89591669,173,0.5,0.5,0,1,1,0,1,0,1,73,0.5544444444
175,18.79860048,174,0.5,0.5,0,1,1,0,1,0,1,74,0.5544444444
176,17.70128427,175,0.5,0.5,0,1,1,0,1,0,1,75,0.5544444444
177,16.60396807,176,0.5,0.5,0,1,1,0,1,0,1,76,0.5544444444
178,15.50665186,177,0.5,0.5,0,1,1,0,1,0,1,77,0.5544444444
179,14.40933565,178,0.5,0.5,0,1,1,0,1,0,1,78,0.5544444444
180,13.31201944,179,0.5,0.5,0,1,1,0,1,0,1,79,0.5544444444
181,12.21470323,180,0.5,0.5,0,1,1,0,1,0,1,80,0.5544444444
182,11.11738702,181,0.5,0.5,0,1,1,0,1,0,1,81,0.5544444444
183,10.02007081,182,0.5,0.5,0,1,1,0,1,0,1,82,0.5544444444
184,8.922754598,183,0.5,0.5,0,1,1,0,1,0,1,83,0.5544444444
185,7.825438388,184,0.5,0.5,0,1,1,0,1,0,1,84,0.5544444444
186,6.728122178,185,0.5,0.5,0,1,1,0,1,0,1,85,0.5544444444
187,5.630805969,186,0.5,0.5,0,1,1,0,1,0,1,86,0.5544444444
188,4.533489759,187,0.5,0.5,0,1,1,0,1,0,1,87,0.5544444444
189,3.436173549,188,0.5,0.5,0,1,1,0,1,0,1,88,0.5544444444
190,2.33885734,189,0.5,0.5,0,1,1,0,1,0,1,89,0.5544444444
191,1.24154113,190,0.5,0.5,0,1,1,0,1,0,1,90,0.5544444444
192,0.1442249202,191,0.5,0.5,0,1,1,0,1,0,1,91,0.5544444444
193,-0.9530912894,192,0.5,0.5,0,1,1,0,1,0,1,92,0.5544444444
194,-2.050407499,193,0.5,0.5,0,1,1,0,1,0,1,93,0.5544444444
195,-3.147723709,194,0.5,0.5,0,1,1,0,1,0,1,94,0.5544444444
196,-4.245039918,195,0.5,0.5,0,1,1,0,1,0,1,95,0.5544444444
197,-5.342356128,196,0.5,0.5,0,1,1,0,1,0,1,96,0.5544444444
198,-6.439672338,197,0.5,0.5,0,1,1,0,1,0,1,97,0.5544444444
199,-7.536988547,198,0.5,0.5,0,1,1,0,1,0,1,98,0.5544444444
200,-8.634304757,199,0.5,0.5,0,1,1,0,1,0,1,99,0.5544444444
201,-9.731620967,200,0.5,0.5,0,1,1,0,1,0,1,100,0.5544444444
202,100,100,0.5,0.5,0,1,1,0,2,0,0,0,0.6088888889
203,98.7955827,101,0.5,0.5,0,1,1,0,2,0,1,1,0.6088888889
204,97.59116539,102,0.5,0.5,0,1,1,0,2,0,1,2,0.6088888889
205,96.38674809,103,0.5,0.5,0,1,1,0,2,0,1,3,0.6088888889
206,95.18233078,104,0.5,0.5,0,1,1,0,2,0,1,4,0.6088888889
207,93.97791348,105,0.5,0.5,0,1,1,0,2,0,1,5,0.6088888889
208,92.77349617,106,0.5,0.5,0,1,1,0,2,0,1,6,0.6088888889
209,91.56907887,107,0.5,0.5,0,1,1,0,2,0,1,7,0.6088888889
210,90.36466156,108,0.5,0.5,0,1,1,0,2,0,1,8,0.6088888889
211,89.16024426,109,0.5,0.5,0,1,1,0,2,0,1,9,0.6088888889
212,87.95582695,110,0.5,0.5,0,1,1,0,2,0,1,10,0.6088888889
213,86.75140965,111,0.5,0.5,0,1,1,0,2,0,1,11,0.6088888889
214,85.54699234,112,0.5,0.5,0,1,1,0,2,0,1,12,0.6088888889
215,84.34257504,113,0.5,0.5,0,1,1,0,2,0,1,13,0.6088888889
216,83.13815774,114,0.5,0.5,0,1,1,0,2,0,1,14,0.6088888889
217,81.93374043,115,0.5,0.5,0,1,1,0,2,0,1,15,0.6088888889
218,80.72932313,116,0.5,0.5,0,1,1,0,2,0,1,16,0.6088888889
219,79.52490582,117,0.5,0.5,0,1,1,0,2,0,1,17,0.6088888889
220,78.32048852,118,0.5,0.5,0,1,1,0,2,0,1,18,0.6088888889
221,77.11607121,119,0.5,0.5,0,1,1,0,2,0,1,19,0.6088888889
222,75.91165391,120,0.5,0.5,0,1,1,0,2,0,1,20,0.6088888889
223,74.7072366,121,0.5,0.5,0,1,1,0,2,0,1,21,0.6088888889
224,73.5028193,122,0.5,0.5,0,1,1,0,2,0,1,22,0.6088888889
225,72.29840199,123,0.5,0.5,0,1,1,0,2,0,1,23,0.6088888889
226,71.09398469,124,0.5,0.5,0,1,1,0,2,0,1,24,0.6088888889
227,69.88956738,125,0.5,0.5,0,1,1,0,2,0,1,25,0.6088888889
228,68.68515008,126,0.5,0.5,0,1,1,0,2,0,1,26,0.6088888889
229,67.48073278,127,0.5,0.5,0,1,1,0,2,0,1,27,0.6088888889
230,66.27631547,128,0.5,0.5,0,1,1,0,2,0,1,28,0.6088888889
231,65.07189817,129,0.5,0.5,0,1,1,0,2,0,1,29,0.6088888889
232,63.86748086,130,0.5,0.5,0,1,1,0,2,0,1,30,0.6088888889
233,62.66306356,131,0.5,0.5,0,1,1,0,2,0,1,31,0.6088888889
234,61.45864625,132,0.5,0.5,0,1,1,0,2,0,1,32,0.6088888889
235,60.25422895,133,0.5,0.5,0,1,1,0,2,0,1,33,0.6088888889
236,59.04981164,134,0.5,0.5,0,1,1,0,2,0,1,34,0.6088888889
237,57.84539434,135,0.5,0.5,0,1,1,0,2,0,1,35,0.6088888889
238,56.64097703,136,0.5,0.5,0,1,1,0,2,0,1,36,0.6088888889
239,55.43655973,137,0.5,0.5,0,1,1,0,2,0,1,37,0.6088888889
240,54.23214243,138,0.5,0.5,0,1,1,0,2,0,1,38,0.6088888889
241,53.02772512,139,0.5,0.5,0,1,1,0,2,0,1,39,0.6088888889
242,51.82330782,140,0.5,0.5,0,1,1,0,2,0,1,40,0.6088888889
243,50.61889051,141,0.5,0.5,0,1,1,0,2,0,1,41,0.6088888889
244,49.41447321,142,0.5,0.5,0,1,1,0,2,0,1,42,0.6088888889
245,48.2100559,143,0.5,0.5,0,1,1,0,2,0,1,43,0.6088888889
246,47.0056386,144,0.5,0.5,0,1,1,0,2,0,1,44,0.6088888889
247,45.80122129,145,0.5,0.5,0,1,1,0,2,0,1,45,0.6088888889
248,44.59680399,146,0.5,0.5,0,1,1,0,2,0,1,46,0.6088888889
249,43.39238668,147,0.5,0.5,0,1,1,0,2,0,1,47,0.6088888889
250,42.18796938,148,0.5,0.5,0,1,1,0,2,0,1,48,0.6088888889
251,40.98355207,149,0.5,0.5,0,1,1,0,2,0,1,49,0.6088888889
252,39.77913477,150,0.5,0.5,0,1,1,0,2,0,1,50,0.6088888889
253,38.57471747,151,0.5,0.5,0,1,1,0,2,0,1,51,0.6088888889
254,37.37030016,152,0.5,0.5,0,1,1,0,2,0,1,52,0.6088888889
255,36.16588286,153,0.5,0.5,0,1,1,0,2,0,1,53,0.6088888889
256,34.96146555,154,0.5,0.5,0,1,1,0,2,0,1,54,0.6088888889
257,33.75704825,155,0.5,0.5,0,1,1,0,2,0,1,55,0.6088888889
258,32.55263094,156,0.5,0.5,0,1,1,0,2,0,1,56,0.6088888889
259,31.34821364,157,0.5,0.5,0,1,1,0,2,0,1,57,0.6088888889
260,30.14379633,158,0.5,0.5,0,1,1,0,2,0,1,58,0.6088888889
